Unnamed: 0,OID,PID,NID,Source,Yr_Comp,floors_no,Orig floors_no,socio_eco,label,WIAAM,NOUR,ARAM,NAIM,DAVID,ulabel,IMGAVAL,final_label
5608,WWpdYSl5WSMxTWxOMCtXdTFzSmk,Re_1461,OEA_2KUzk9UXdQVJBjHH3eLdzy,OEA,1980,1,1.0,Approximately 50% low-income zone,1972-1990,-999,-999,-999,-999,,1972-1990,1,1972-1990
5609,WXF5N11ZTUM7PGklOlVwXWprZXc,Re_1092,OEA_PQojjJ7fv6cFa789Ypwswx,OEA,1990,4,4.0,Majority low-income zone,1972-1990,-999,-999,-999,-999,,1972-1990,1,1972-1990
5610,WXIyWFlIdDBrPk14UF0qZFZYcyo,Re_1191,OEA_5mg4e8mtPzA3XX353gz8wH,OEA,1950,4,4.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,-999,,1935-1955,1,1935-1955
5611,WXNtdU50Q3c7UkdUR2V6QDdNRjY,Re_610,OEA_2DdJjZUgQxV3eND8xdcjLF,OEA,1960,5,5.0,Approximately 50% low-income zone,1956-1971,-999,-999,-999,-999,,1956-1971,1,1956-1971
5612,WyhhSjglV2M5M1JUSEFwZzc1UnA,Re_1177,OEA_8QfxXFhyr7R8G6AiyHPbVJ,OEA,2005,9,9.0,Approximately 50% low-income zone,post1990,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
5613,WyhhSjglV2M5M1JUSEFwZzc1UnA,Re_1177,OEA_YmnbsacPzV9vuUg8ThvW6i,OEA,2005,9,9.0,Approximately 50% low-income zone,post1990,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
5614,WyhpbnhdTkJiVnJvMSlPMWRnW1A,Re_759,OEA_d6bKnGN2ibtCPsJf2c3hFc,OEA,1995,10,10.0,Approximately 50% low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
5615,WyhpbnhdTkJiVnJvMSlPMWRnW1A,Re_759,OEA_o5psESdXb4YgRrtq85c7pd,OEA,1995,10,10.0,Approximately 50% low-income zone,post1990,-999,-999,-999,1972-1990,,1972-1990,1,1972-1990
5616,WyhtI2FsbmVSVC1VWWRQUlNyR0g,Me_441,OEA_8wqi2YMbP4SYc2yZuiwVXY,OEA,2005,8,8.0,Low-income zone,post1990,-999,-999,-999,-999,,post1990,0,
5617,Wyo1TEIweTE2cCFlRFJ2OkQ4ekY,Me_872,OEA_oVR8WVSbvmdx3yQyP2omhn,OEA,1955,3,3.0,Majority low-income zone,1935-1955,-999,-999,-999,-999,,1935-1955,1,1935-1955
5618,WypDI3lYT0AjJVdATnZlMk1ydmI,Re_556,OEA_E7gijTu8hQMuyXWK8AChN2,OEA,1940,2,2.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,-999,,1935-1955,1,1935-1955
5619,WypDI3lYT0AjJVdATnZlMk1ydmI,Re_556,OEA_CQoVHZ5KaDZwC8rcQZy2Jh,OEA,1940,2,2.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
5620,WypDI3lYT0AjJVdATnZlMk1ydmI,Re_556,OEA_oHAfZcSuKGMVdJcuFLbYEQ,OEA,1940,2,2.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
5621,WyZWZEdmQVB3d2ZbaC1EKlNAdjE,Re_1115,OEA_MgTB9j97cCVxZF7AYq7kWt,OEA,1985,4,4.0,Majority low-income zone,1972-1990,-999,-999,-999,-999,,1972-1990,1,1972-1990
5622,WW1WQXV3QCpwcj5oZzllWE9TXWg,Me_30,OEA_TsYHT2g2H3VEJXjtZTr83B,OEA,1920,2,2.0,Approximately 50% low-income zone,pre1935,-999,-999,-999,pre1935,,pre1935,1,pre1935
5623,WWNAeVMxNEAzQmgtKGtPRlhmbGg,Re_2454,OEA_GTA4YoUV8bb7tavbQYpWSV,OEA,1895,3,3.0,Approximately 50% low-income zone,pre1935,-999,-999,-999,-999,,pre1935,0,
5624,XSgqTkpddCUrM1BJUG03ZDQyaVQ,Re_21,OEA_WZsfCSRqdGQcs57UcUM4qP,OEA,1998,8,8.0,Approximately 50% low-income zone,post1990,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
5625,XSgqTkpddCUrM1BJUG03ZDQyaVQ,Re_21,OEA_F25DwTWrm3srf2EtecCQUE,OEA,1998,8,8.0,Approximately 50% low-income zone,post1990,-999,-999,-999,-999,,post1990,0,
5626,WWNAeVMxNEAzQmgtKGtPRlhmbGg,Re_2454,OEA_huGkgQWfLGuEL8zUcNrQrf,OEA,1895,3,3.0,Approximately 50% low-income zone,pre1935,-999,-999,-999,-999,,pre1935,0,
5627,XSoxLSt1byhtQj4zVitLZjkxcSM,Re_575,OEA_EUdnWjaKRHyzsgLxNmR9Kq,OEA,2015,15,15.0,Approximately 50% low-income zone,post1990,-999,-999,-999,post1990,,post1990,1,post1990
5628,XSszOHB5KmU8JXJdQ3VUOEd0Olo,Me_932,OEA_FhDK7PBhuBzPR7bSSuMbbK,OEA,1960,3,3.0,Majority low-income zone,1956-1971,-999,-999,-999,-999,,1956-1971,0,
5629,XSszOHB5KmU8JXJdQ3VUOEd0Olo,Me_932,OEA_noHRVZzAvWSGFf7q343PXW,OEA,1960,3,3.0,Majority low-income zone,1956-1971,-999,-999,-999,pre1935,,pre1935,1,pre1935
5630,XT4tT0o0XTEpRiEtZkpYPDVKa20,Ac_4176,OEA_o4EYG2umidQJbJce4rzD4Y,OEA,2002,6,6.0,Not low-income zone,post1990,-999,-999,-999,1956-1971,,1956-1971,0,
5631,XT4tT0o0XTEpRiEtZkpYPDVKa20,Ac_4176,OEA_o8HTGEUYQyNz9pwQnfvXyE,OEA,2002,6,6.0,Not low-income zone,post1990,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
5632,XTFaTUN1c1VaajM3cmFwRnZmSXM,Re_1017,OEA_nqRHSFwjCkBMfcBUn3EqEQ,OEA,1970,7,7.0,Approximately 50% low-income zone,1956-1971,-999,-999,-999,-999,,1956-1971,1,1956-1971
5633,XTFaTUN1c1VaajM3cmFwRnZmSXM,Re_1017,OEA_DnNjjw7Yse9VhZcQE9cWst,OEA,1970,7,7.0,Approximately 50% low-income zone,1956-1971,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
5634,XTFCZGRwbCkqUk82aSVXYkR3YjU,Me_727,OEA_d6A7rVF48CFJT2BxfEiXRb,OEA,1990,-999,-999.0,Approximately 50% low-income zone,1972-1990,-999,-999,-999,-999,,1972-1990,1,1972-1990
5635,XThyN28hUipRcU54WmoqcFVUbVk,Ac_30,OEA_dba9SuN6ZpmPahZa3keuZg,OEA,1980,7,7.0,Approximately 50% low-income zone,1972-1990,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
5636,XTJxJW4hMWJCTltvZGlxUy1TdzY,Re_934,OEA_Q6gRrxNUN2QougFQmv6hs8,OEA,1960,8,8.0,Approximately 50% low-income zone,1956-1971,-999,-999,-999,-999,,1956-1971,1,1956-1971
5637,XTRbenF4ZS1GZWh3Rnl6REk4R2w,Re_748,OEA_PYaWMqw6dFrEApndEYBaGE,OEA,1960,4,4.0,Approximately 50% low-income zone,1956-1971,-999,-999,-999,-999,,1956-1971,0,
5638,XTRbenF4ZS1GZWh3Rnl6REk4R2w,Re_748,OEA_LwbvixdzX8jdVZymPCGSQy,OEA,1960,4,4.0,Approximately 50% low-income zone,1956-1971,-999,-999,-999,-999,,1956-1971,0,
5639,XS1kalNjUTBvTlM1YkJNNXJTOFs,Re_1587,OEA_8HHaize6PQ9VVDMddFSM4L,OEA,1930,1,1.0,Approximately 50% low-income zone,pre1935,-999,-999,-999,-999,,pre1935,1,pre1935
5640,XU1UV3BPPDM6d1E3VkZBSzp5djw,Ac_32,OEA_gYvjqHwhY3KrtdPczT9Tst,OEA,1990,8,8.0,Approximately 50% low-income zone,1972-1990,-999,-999,post1990,-999,,post1990,1,post1990
5641,XU1UV3BPPDM6d1E3VkZBSzp5djw,Ac_32,OEA_9uweSK2gDL3rYdSPEGSDAw,OEA,1990,8,8.0,Approximately 50% low-income zone,1972-1990,-999,-999,-999,1972-1990,,1972-1990,1,1972-1990
5642,XU5zU0UybkAmVldTKk4-bih0Y1c,Re_1263,OEA_bVaZxJvw6WKUEhJaniJyqV,OEA,2018,8,8.0,Approximately 50% low-income zone,post1990,-999,-999,-999,post1990,,post1990,1,post1990
5643,XU9MS3dTWUx4RFpTUDRDSHEqREg,Re_1593,OEA_EqjGvHwPxmvRcBKyZQwhvM,OEA,1970,3,3.0,Approximately 50% low-income zone,1956-1971,-999,-999,-999,-999,,1956-1971,1,1956-1971
5644,XUBKa3k4Ul1XR11tVThyQkBYPG4,Re_1061,OEA_RHc3LLCNc8BKBPZVbRTDKU,OEA,1940,2,2.0,Majority low-income zone,1935-1955,-999,-999,-999,-999,,1935-1955,0,
5645,XUBKa3k4Ul1XR11tVThyQkBYPG4,Re_1061,OEA_k4yctcgNopvLjMZoYYSK8j,OEA,1940,2,2.0,Majority low-income zone,1935-1955,-999,-999,-999,-999,,1935-1955,1,1935-1955
5646,XUczaFZlbypTTlp3WDczKTYqQ2w,Me_1191,OEA_ksFbZELaq5xSUH9xhPFQEk,OEA,1950,6,6.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,-999,,1935-1955,1,1935-1955
5647,XUczaFZlbypTTlp3WDczKTYqQ2w,Me_1191,OEA_fv3KY7dh72htUGBhjVDcoY,OEA,1950,6,6.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
5648,XUEmJjJKMVM0YXFrI0JzWDhFM1Y,Re_459,OEA_hdLdwPXmSZz7AhpE5J6ngD,OEA,2000,1,1.0,Approximately 50% low-income zone,post1990,-999,-999,-999,-999,,post1990,0,
5649,XUEmJjJKMVM0YXFrI0JzWDhFM1Y,Re_459,OEA_iENQ8PWj4oW6Lx7hk5Q6xP,OEA,2000,1,1.0,Approximately 50% low-income zone,post1990,-999,-999,-999,1956-1971,,1956-1971,0,
5650,XUEmJjJKMVM0YXFrI0JzWDhFM1Y,Re_459,OEA_QNZpZ3rzirrVgqMHheWbtn,OEA,2000,1,1.0,Approximately 50% low-income zone,post1990,-999,-999,-999,-999,,post1990,0,
5651,XUEmJjJKMVM0YXFrI0JzWDhFM1Y,Re_459,OEA_673BZSjBdgp5e6ymp7AvY4,OEA,2000,1,1.0,Approximately 50% low-income zone,post1990,-999,-999,-999,-999,,post1990,0,
5652,XUEmJjJKMVM0YXFrI0JzWDhFM1Y,Re_459,OEA_guMSXfCpNLJLEyEt7mbPed,OEA,2000,1,1.0,Approximately 50% low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
5653,XUEmJjJKMVM0YXFrI0JzWDhFM1Y,Re_459,OEA_FY5PdDLeiWt5mJddjxM5UL,OEA,2000,1,1.0,Approximately 50% low-income zone,post1990,-999,-999,-999,1956-1971,,1956-1971,0,
5654,XUJEa2pxTClzQEdyM0xhV2p5ajI,Re_1156,OEA_ZKPdUX6xsFEehef3bnH3nC,OEA,2019,9,9.0,Minority low-income zone,post1990,-999,-999,-999,post1990,,post1990,1,post1990
5655,XUJEa2pxTClzQEdyM0xhV2p5ajI,Re_1156,OEA_AM3EMHfpZzsm5xA578vdZm,OEA,2019,9,9.0,Minority low-income zone,post1990,-999,-999,-999,post1990,,post1990,0,
5656,XURZSndHQHpPR2NMd1VJTlRId2M,Re_267,OEA_mSXkkReaCg5XDoJWg9Qv2S,OEA,2012,7,7.0,Approximately 50% low-income zone,post1990,-999,-999,-999,post1990,,post1990,1,post1990
5657,XUtnV3FdRShHK2laKmJTWmglZGU,Re_1654,OEA_aibmBpeUiU5jtvU73RvvkT,OEA,1964,6,-999.0,Approximately 50% low-income zone,1956-1971,-999,-999,-999,-999,,1956-1971,0,
5658,XUZHal0pWVtCS1FCeGw6REhXMTk,Re_1726,OEA_fYBnnpA8fXYPAGe5DRSiDC,OEA,1990,2,2.0,Approximately 50% low-income zone,1972-1990,-999,-999,-999,-999,,1972-1990,0,
5659,XVBBUStwNVgpTGFYM28-MEhyUFg,Re_1179,OEA_VYC9z3Ajn8CUB2NBVaGggW,OEA,1970,6,6.0,Approximately 50% low-income zone,1956-1971,-999,-999,-999,-999,,1956-1971,1,1956-1971
5660,XVd1M0pYQmEqO2cmKm12K3NBa0s,Me_985,OEA_by7U5n5vGktxxXEccx3wis,OEA,1955,1,1.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,pre1935,,pre1935,0,
5661,XVd1M0pYQmEqO2cmKm12K3NBa0s,Me_985,OEA_bxA38vbgwULm5wU9NTRvrA,OEA,1955,1,1.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,-999,,1935-1955,0,
5662,XVlVTW0-ZHRJY3BbbHkpITF0WSs,Me_106,OEA_mieL59LFCSGjAuuKWZCeum,OEA,2015,11,11.0,Approximately 50% low-income zone,post1990,-999,-999,-999,post1990,,post1990,1,post1990
5663,XVlVTW0-ZHRJY3BbbHkpITF0WSs,Me_106,OEA_ZLh9VpACtx8kSP7BCJBnNj,OEA,2015,11,11.0,Approximately 50% low-income zone,post1990,-999,-999,-999,post1990,,post1990,1,post1990
5664,XVojdStvVmZoNW5MKjApVCVTSGk,Ac_4261,OEA_hTXmeTUzcsEyt3ZoL6XUhV,OEA,2004,7,7.0,Not low-income zone,post1990,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
5665,XVojdStvVmZoNW5MKjApVCVTSGk,Ac_4261,OEA_WnAY2i5aMPq7TccDmgMYzA,OEA,2004,7,7.0,Not low-income zone,post1990,-999,-999,-999,1972-1990,,1972-1990,1,1972-1990
5666,XVpWSVlIWHZ4VCV4Q1lTTWZdKSo,Re_1536,OEA_To7Rt5zrEavGYkQ7stUuid,OEA,1960,1,1.0,Approximately 50% low-income zone,1956-1971,-999,-999,-999,-999,,1956-1971,0,
5667,XVpWSVlIWHZ4VCV4Q1lTTWZdKSo,Re_1536,OEA_TMVkEgzoDLojUwWCXbMZyf,OEA,1960,1,1.0,Approximately 50% low-income zone,1956-1971,-999,-999,-999,pre1935,,pre1935,1,pre1935
5668,XVpZdFpqSyFtTjRIIUpNMVRZZ2Y,Sa_421,OEA_Crt8Wz2SHxgr2eLUV6m8Dm,OEA,1980,3,3.0,Minority low-income zone,1972-1990,-999,-999,-999,-999,,1972-1990,0,
5669,XVtNa0w3Zzp3PEdZSUFGdEo2bmE,Me_1159,OEA_n7sZ4dnSx7BnffkJmbc8sZ,OEA,1950,2,2.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,-999,,1935-1955,1,1935-1955
5670,XVtNa0w3Zzp3PEdZSUFGdEo2bmE,Me_1159,OEA_DFfxcgiPm2nw8x6ze4o7tV,OEA,1950,2,2.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,-999,,1935-1955,1,1935-1955
5671,XVZEXSFVQ3l4Ymw3IXBTVysxaWQ,Re_2182,OEA_eqSwLajVGyXmgkzvYLvEzY,OEA,1950,4,4.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,-999,,1935-1955,1,1935-1955
5672,XVZEXSFVQ3l4Ymw3IXBTVysxaWQ,Re_2182,OEA_WiCsCq53vgxxdynKem8eBo,OEA,1950,4,4.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
5673,XVZEXSFVQ3l4Ymw3IXBTVysxaWQ,Re_2182,OEA_E9kEXaDeKaBdgx2TMY3dP8,OEA,1950,4,4.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
5674,XVZEXSFVQ3l4Ymw3IXBTVysxaWQ,Re_2182,OEA_WAUwKtQro8QXEou2mU9pJU,OEA,1950,4,4.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,-999,,1935-1955,1,1935-1955
5675,XVZEXSFVQ3l4Ymw3IXBTVysxaWQ,Re_2182,OEA_kzW9FbGWkhBg8vgZWgGNZp,OEA,1950,4,4.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
5676,XW4-YSs-aFIoMjV1OTwxLSZadVU,Re_548,OEA_HemncAJZQJn79t7BDz4XxV,OEA,2013,2,2.0,Minority low-income zone,post1990,-999,-999,-999,-999,,post1990,0,
5677,XW4-YSs-aFIoMjV1OTwxLSZadVU,Re_548,OEA_WUZwtW88SQxiFwW3cED9uX,OEA,2013,2,2.0,Minority low-income zone,post1990,-999,-999,-999,-999,,post1990,1,post1990
5678,XW4lY0s4I2NVUFFGLS0rIylVZkE,Re_507,OEA_f7apU8RfL7SS8KicwjNo4M,OEA,1985,6,6.0,Minority low-income zone,1972-1990,-999,-999,1956-1971,-999,,1956-1971,1,1956-1971
5679,XW4lY0s4I2NVUFFGLS0rIylVZkE,Re_507,OEA_TNhHEaSWFZTWjNzZUHCYYi,OEA,1985,6,6.0,Minority low-income zone,1972-1990,-999,-999,-999,1956-1971,,1956-1971,0,
5680,XW82clhRbjRAKGNlVlVFIz5KczA,Sa_398,OEA_3meFsx4DRpvnwYfGz6HH9E,OEA,1960,2,2.0,Minority low-income zone,1956-1971,-999,-999,-999,-999,,1956-1971,1,1956-1971
5681,XW82clhRbjRAKGNlVlVFIz5KczA,Sa_398,OEA_MfESqEbERmuJtkJtsPmHqa,OEA,1960,2,2.0,Minority low-income zone,1956-1971,-999,-999,-999,1956-1971,,1956-1971,0,
5682,XW82clhRbjRAKGNlVlVFIz5KczA,Sa_398,OEA_YhwyegsFUJuwtpiG4syAas,OEA,1960,2,2.0,Minority low-income zone,1956-1971,-999,-999,-999,pre1935,,pre1935,1,pre1935
5683,XW82clhRbjRAKGNlVlVFIz5KczA,Sa_398,OEA_ShB4aRfq3CarPusaduQvXV,OEA,1960,2,2.0,Minority low-income zone,1956-1971,-999,-999,-999,-999,,1956-1971,0,
5684,XW82clhRbjRAKGNlVlVFIz5KczA,Sa_398,OEA_iV3rVW9m8KAGbws6r2h5CF,OEA,1960,2,2.0,Minority low-income zone,1956-1971,-999,-999,-999,-999,,1956-1971,0,
5685,XW9vZSpUKnoqMTwqM0xHU1kwSmQ,Re_1731,OEA_ZvT8o6x4ofGmsjBTBhtSDC,OEA,1950,4,4.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,-999,,1935-1955,1,1935-1955
5686,XW9vZSpUKnoqMTwqM0xHU1kwSmQ,Re_1731,OEA_nYvfpCbPQYXyxVcx3qzRbb,OEA,1950,4,4.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
5687,XWdIQSpod1JRI0JjXXQzZGlZZzU,Re_1597,OEA_BeZefW3WSqrQgBJ28PLXJR,OEA,1980,3,3.0,Approximately 50% low-income zone,1972-1990,-999,-999,-999,1972-1990,,1972-1990,1,1972-1990
5688,XWEjTyNhNWopd11yaDBFUUI-cSY,Me_654,OEA_TSbThAnc8u2hMYPd3ab9pA,OEA,2014,10,10.0,Approximately 50% low-income zone,post1990,-999,-999,-999,post1990,,post1990,1,post1990
5689,XWEjTyNhNWopd11yaDBFUUI-cSY,Me_654,OEA_VwieVVthWfR9aBCq6AK78E,OEA,2014,10,10.0,Approximately 50% low-income zone,post1990,-999,-999,-999,-999,,post1990,0,
5690,XWEjTyNhNWopd11yaDBFUUI-cSY,Me_654,OEA_GS8SJuP5NV8WZed6tZtPB4,OEA,2014,10,10.0,Approximately 50% low-income zone,post1990,-999,-999,-999,post1990,,post1990,1,post1990
5691,XWEjTyNhNWopd11yaDBFUUI-cSY,Me_654,OEA_hLyrPCGCRsbThVcwwYyHfH,OEA,2014,10,10.0,Approximately 50% low-income zone,post1990,-999,-999,-999,-999,,post1990,0,
5692,XWEjTyNhNWopd11yaDBFUUI-cSY,Me_654,OEA_TEucrZzTAzC8iNWfG9QcXH,OEA,2014,5,10.0,Approximately 50% low-income zone,post1990,-999,-999,-999,pre1935,,pre1935,0,
5693,XWtyUjBJUEpETCNqWCllTWhIPCo,Re_2225,OEA_BkWQ3fw33TADcKzTEjq5ZG,OEA,1980,6,6.0,Approximately 50% low-income zone,1972-1990,-999,-999,-999,-999,,1972-1990,1,1972-1990
5694,XWYrRDdvR1Z4MTY5ViZlTERFPl0,Sa_458,OEA_YcMu7M5D9DphviduenEyWu,OEA,1960,5,5.0,Minority low-income zone,1956-1971,-999,-999,-999,-999,,1956-1971,0,
5695,XWYrRDdvR1Z4MTY5ViZlTERFPl0,Sa_458,OEA_JbcccWAgx3EuK28rGeQ9Qc,OEA,1960,5,5.0,Minority low-income zone,1956-1971,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
5696,XWYrRDdvR1Z4MTY5ViZlTERFPl0,Sa_458,OEA_WmLa9Tu6skuTRWqmBtHvdo,OEA,1960,5,5.0,Minority low-income zone,1956-1971,-999,-999,-999,-999,,1956-1971,0,
5697,XWYrRDdvR1Z4MTY5ViZlTERFPl0,Sa_458,OEA_T8c6XtuAL8paWvaVbSzWMd,OEA,1960,5,5.0,Minority low-income zone,1956-1971,-999,-999,-999,-999,,1956-1971,0,
5698,XWZpbU1xKDsoNnUjJWI6dXExdko,Re_744,OEA_SUuXbjNFTrUz3Ub4GcDe5L,OEA,1950,3,3.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,-999,,1935-1955,1,1935-1955
5699,XXRMaEpuVFdoSkwxeEBaPHJCamI,Me_1158,OEA_mFMnU7bW64Gdj5EjChiE2A,OEA,2000,8,8.0,Approximately 50% low-income zone,post1990,-999,-999,-999,post1990,,post1990,0,
5700,XXRMaEpuVFdoSkwxeEBaPHJCamI,Me_1158,OEA_XhJAuustHamRHD33VgFrRW,OEA,2000,8,8.0,Approximately 50% low-income zone,post1990,-999,-999,-999,post1990,,post1990,1,post1990
5701,XXRMaEpuVFdoSkwxeEBaPHJCamI,Me_1158,OEA_5CaQCGi6QBkdimwwdUq7Gm,OEA,2000,8,8.0,Approximately 50% low-income zone,post1990,-999,-999,-999,1956-1971,,1956-1971,0,
5702,XXRMaEpuVFdoSkwxeEBaPHJCamI,Me_1158,OEA_DGwAoqtc54hyxDoogqbFqo,OEA,2000,8,8.0,Approximately 50% low-income zone,post1990,-999,-999,-999,post1990,,post1990,1,post1990
5703,XXYpOGgtWzN6dCpURmEoU3dAaUE,Re_1199,OEA_JMTTKyjEwNQGoRxWy6c8Zi,OEA,1950,1,1.0,Approximately 50% low-income zone,1935-1955,-999,-999,-999,-999,,1935-1955,1,1935-1955
5704,XXZzUmUrT294bUc8I1BRVkJrUVk,Re_1272,OEA_WLsqFy4QDFh4pRpFB7xZMi,OEA,2000,7,7.0,Approximately 50% low-income zone,post1990,-999,-999,-999,1972-1990,,1972-1990,1,1972-1990
5705,{001E3DD2-9C22-4BDF-8E63-0E271FD439EC},-999,UNHab_epiF6QP6CcoDpHvHTV7Q26,UNHab,1944-1975,7,7.0,Approximately 50% low-income zone,1956-1971,-999,-999,-999,-999,,1956-1971,1,1956-1971
5706,{001E3DD2-9C22-4BDF-8E63-0E271FD439EC},-999,UNHab_DpBNEmdKU2Mfps9Bh5i9j6,UNHab,1944-1975,7,7.0,Approximately 50% low-income zone,1956-1971,-999,-999,-999,-999,,1956-1971,1,1956-1971
5707,{006AB7FC-B064-4C57-86D3-8E87F7810C89},-999,UNHab_N2yYDR9AshX8Y6WPnh88iP,UNHab,1944-1975,-999,-999.0,Majority low-income zone,1956-1971,-999,-999,-999,-999,,1956-1971,0,
5708,{00852B49-F192-40C0-9C8A-83DEF55F1356},-999,UNHab_Joi2yZHPYBDHSXdkDZAs8b,UNHab,1944-1975,-999,-999.0,Low-income zone,1956-1971,-999,-999,-999,-999,,1956-1971,0,
5709,{00C7A8E8-5880-491C-82F1-57076B85787B},-999,UNHab_iMzF88uqXT4Z3zNjzqDg8K,UNHab,1975-2000,-999,-999.0,Low-income zone,1972-1990,-999,-999,-999,-999,,1972-1990,0,
5710,{00EEB87C-B2EB-4727-9A4A-7DA70C64243F},-999,UNHab_S7Q9mRTJBzR2chtZmwbHgL,UNHab,1944-1975,-999,-999.0,Low-income zone,1956-1971,-999,-999,-999,-999,,1956-1971,1,1935-1955
5711,{011112BE-CE1C-4C7C-AE6A-5D9D7DF58F8C},-999,UNHab_2uCC47HgUkNQMVrLDmJBwv,UNHab,1944-1975,1,1.0,Majority low-income zone,1956-1971,-999,-999,-999,Pre1935,,pre1935,1,pre1935
5712,{01216E90-3ECD-462E-92F6-175269396AF7},-999,UNHab_TV9ReYXv8NFxNvAbEBHMif,UNHab,1944-1975,3,3.0,Majority low-income zone,1956-1971,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
5713,{012C8DDD-B72C-4239-829D-46BCBFD6C7BE},-999,UNHab_3wBj2a2qd8N4CEhxEvJKyi,UNHab,1944-1975,-999,-999.0,Low-income zone,1956-1971,-999,-999,-999,-999,,1956-1971,0,
5714,{01478D63-29C8-4106-A80D-F895376028A0},-999,UNHab_duzEun9zBFqhwJetZSvSdH,UNHab,1920-1943,-999,-999.0,Majority low-income zone,1935-1955,-999,-999,-999,1935-1955,,1935-1955,0,
5715,{014E4A6A-ADD0-42CB-9CDE-07E46B3E3257},-999,UNHab_HGHKCYXU9DMw7kCqh2gtgK,UNHab,1944-1975,-999,-999.0,Low-income zone,1956-1971,-999,-999,-999,1956-1971,,1956-1971,1,1956-1971
5716,{0199EBD8-54E2-4C5C-A555-53E1A40FD0FB},-999,UNHab_MsSpnfchaBGA5VPthXyPbM,UNHab,1975-2000,-999,-999.0,Low-income zone,1972-1990,-999,-999,-999,-999,,1972-1990,0,
5717,{02109679-3917-4F20-BB47-646361160604},-999,UNHab_czuTHqg5HVuzN4VviKk79S,UNHab,1920-1943,1,1.0,Majority low-income zone,1935-1955,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
5718,{0222C751-1772-4131-9CD8-4B87D1A6EC79},-999,UNHab_HwYfE2m57uk757d76m3wbz,UNHab,-999,9,9.0,Approximately 50% low-income zone,-999,-999,-999,-999,-999,,-999,0,
5719,{0222C751-1772-4131-9CD8-4B87D1A6EC79},-999,UNHab_ToZuaowo3sPzpv5yETREo5,UNHab,-999,9,9.0,Approximately 50% low-income zone,-999,-999,-999,-999,-999,,-999,0,
5720,{0286A04E-C285-40CE-AB83-ECF0E719ADA9},-999,UNHab_QTtqYDTsGcgAoEaL8cB5HT,UNHab,1944-1975,-999,-999.0,Low-income zone,1956-1971,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
5721,{02E395D9-C548-4FDF-B6D7-68D140EFB662},-999,UNHab_KwhdNWCiET4ZTZLk5iVTXZ,UNHab,1975-2000,-999,-999.0,Low-income zone,1972-1990,-999,-999,1956-1971,-999,,1956-1971,0,
5722,{0316E4AA-1A53-42B0-BB23-A5118E1A0E32},-999,UNHab_ihqYNWH2cDvsSBWk4sH2b4,UNHab,1920-1943,-999,-999.0,Low-income zone,1935-1955,-999,-999,-999,1935-1955,,1935-1955,1,1935-1955
5723,{032A3DBA-0649-4EC8-B278-1022D1BDDB3C},-999,UNHab_9f2dUmrVufX53f6DT6ReCR,UNHab,1920-1943,3,-999.0,Majority low-income zone,1935-1955,-999,-999,-999,Pre1935,,pre1935,0,
5724,{032A3DBA-0649-4EC8-B278-1022D1BDDB3C},-999,UNHab_aoHCFRJVQeKtphyJXCmYh5,UNHab,1920-1943,-999,-999.0,Majority low-income zone,1935-1955,-999,-999,-999,-999,,1935-1955,0,
5725,{036F0760-B342-4114-A0A2-E203C304374D},-999,UNHab_5NMkrz92LKm78hN5eTiDBQ,UNHab,1976-2000,2,2.0,Majority low-income zone,1972-1990,-999,-999,-999,-999,,1972-1990,0,
