NID,Source,floors_no,socio_eco,label,has_image,has_tabular
OEA_m6f8pRyDkyKrMPkd9RB9ff,OEA,14.0,Minority low-income zone,post1990,True,True
OEA_8beaNkYaj4ZvKSAF9NwdWp,OEA,3.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_9GU7R8dsXJhWcTkABGptnA,OEA,2.0,Approximately 50% low-income zone,1956-1971,False,True
OEA_Urt3YWestj9ghgeMUt59S3,OEA,1.0,Majority low-income zone,1935-1955,True,True
OEA_ADUJVt4stbiKTLBAczcfWe,OEA,1.0,Approximately 50% low-income zone,1972-1990,False,True
OEA_NAnBEnv3hXrchzwm7MKFHB,OEA,2.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_3MZcTBmBRjaYs3UXgrmh56,OEA,12.0,Majority low-income zone,post1990,True,True
OEA_QevLz5z86FwQ7pkavKhtcd,OEA,12.0,Majority low-income zone,post1990,True,True
OEA_oGtSzvDgj6Robzm4xVbibm,OEA,12.0,Majority low-income zone,post1990,False,True
OEA_AzWcruuYbvzYfxCJTsVNZ9,OEA,3.0,Majority low-income zone,1956-1971,False,True
OEA_3NvzBT5qcaKfrURNr3W8r9,OEA,3.0,Majority low-income zone,1956-1971,False,True
OEA_i7dfZefcs4nFrJN4MrNzU8,OEA,1.0,Approximately 50% low-income zone,1935-1955,False,True
OEA_TWWdkU7MpFQzMfr3LDP6Qo,OEA,3.0,Approximately 50% low-income zone,post1990,True,True
OEA_dcWRXWVCX4CzQkhk7KvW42,OEA,3.0,Approximately 50% low-income zone,post1990,False,True
OEA_YTN4p3V3FJBjMbKQsdU6M6,OEA,3.0,Majority low-income zone,1935-1955,False,True
OEA_L6bc5pqkQJcSmP5jrZunzH,OEA,3.0,Majority low-income zone,1935-1955,False,True
OEA_mtrkYdACdGzUWNAQDP7nEn,OEA,1.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_HAEPyoxH3AxK58JExjF6qN,OEA,3.0,Minority low-income zone,1935-1955,True,True
OEA_k2q6U57F2TEAHFnDUT3DAU,OEA,2.0,Minority low-income zone,1935-1955,True,True
OEA_AorzyBnTWhBwtAQsWxXwmC,OEA,8.0,Not low-income zone,1956-1971,True,True
OEA_iQJ4Sh6FUMkTL6qmHoYUqJ,OEA,8.0,Not low-income zone,1956-1971,False,True
OEA_K4xvV27yu4HKmPRLApqoMG,OEA,6.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_6SpaoYmmdk5gaAAJq7Xiqt,OEA,4.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_k8mvvXS6ekxuiP4fhoaRA6,OEA,6.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_9y8aoRuH3CTQKKXxiovQiV,OEA,6.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_3BTZaU5anLUBsU2bc6A8nu,OEA,2.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_L3HpjXnZqrrSzdMDHvdkiS,OEA,12.0,Not low-income zone,post1990,True,True
OEA_KXdrPWhaEcgtsSKTsdkpjK,OEA,12.0,Not low-income zone,post1990,False,True
OEA_SuuPzDVHPJSnoCEfdMiKy7,OEA,12.0,Not low-income zone,post1990,True,True
OEA_3ipVV3u2K4hAFZ7rxagUyT,OEA,12.0,Not low-income zone,post1990,True,True
OEA_mDDBk4DpiezJrecjwXs5fg,OEA,6.0,Approximately 50% low-income zone,1956-1971,False,True
OEA_J9ZD59C6ScNrmMwozzPPvr,OEA,6.0,Approximately 50% low-income zone,1956-1971,False,True
OEA_KQbxtFPM4fybm6oFZ5eHfR,OEA,6.0,Approximately 50% low-income zone,1956-1971,False,True
OEA_LAzZQkVjrBc7KTQsyFj5o7,OEA,6.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_DWPmY2ZTPMQpf6L8JKBDRw,OEA,6.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_8Tbqz84iUPsuCsfRatbcK6,OEA,6.0,Approximately 50% low-income zone,1956-1971,False,True
OEA_jxcnvK85P9TmrgsriwDGgq,OEA,11.0,Minority low-income zone,post1990,True,True
OEA_2Kc5tvnQUiLtLVB4SA3kuY,OEA,11.0,Minority low-income zone,post1990,False,True
OEA_YHRtg785HbKT4J6iCu8HHT,OEA,11.0,Minority low-income zone,post1990,True,True
OEA_VGdDGzv2M8Cw3VdmCaAvoD,OEA,3.0,Approximately 50% low-income zone,1972-1990,True,True
OEA_jATgMShnA7nqNDaoVKBazw,OEA,3.0,Approximately 50% low-income zone,1972-1990,False,True
OEA_NjePQaza2Q6p9MZPxu5pr8,OEA,3.0,Majority low-income zone,1935-1955,True,True
OEA_DSE2Qg6HwYnQq3m4qrwcSM,OEA,4.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_kgsTJyiBhBu2Mq5hDLHCFW,OEA,,Approximately 50% low-income zone,pre1935,False,False
OEA_RLiqnMGBtFMFYQfFJHZrpo,OEA,5.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_MwouXGJ3dYAx6YPmx3skJc,OEA,5.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_GjguJhALAF2vSPGNGp282Y,OEA,1.0,Majority low-income zone,1956-1971,False,True
OEA_dh48aUERHNvYMZpWREohc4,OEA,18.0,Not low-income zone,post1990,True,True
OEA_BjcQzyA9nHHDXiHusGjcJc,OEA,3.0,Approximately 50% low-income zone,pre1935,True,True
OEA_2JT84oidEpkSYaWzM7xJGj,OEA,3.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_3a57GKejCNMJiUo8SRfZ5m,OEA,10.0,Approximately 50% low-income zone,post1990,True,True
OEA_bzMy7jeVoiahoXoM6S476H,OEA,8.0,Minority low-income zone,post1990,True,True
OEA_BTfymtssdhgKfPnzhEDp8F,OEA,8.0,Minority low-income zone,post1990,True,True
OEA_oTsdnGPB2HVQTV9rfyPuPR,OEA,5.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_ezypMsbiKCCvZkjjEqWWDG,OEA,7.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_fepSFNZAcspGefx44umXtG,OEA,7.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_Xh6yaDWyke3psdvUC5yhcA,OEA,7.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_jRkbH9HqNT6DVa7mL8Jveq,OEA,7.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_8fjJDecxgd5pnJfMtdk7MA,OEA,3.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_DoHBy4pgjdvZV9g56aJfzD,OEA,3.0,Majority low-income zone,1935-1955,False,True
OEA_Qdvug6h6czeueg6HAwG3YE,OEA,17.0,Not low-income zone,1972-1990,True,True
OEA_GVrGRkdia4ByPkscEqtRB3,OEA,17.0,Not low-income zone,post1990,True,True
OEA_cwaRvWAihgVGRmteKQFbBa,OEA,17.0,Not low-income zone,post1990,True,True
OEA_BgCHvKNkJXGFmoLfbwfXvB,OEA,5.0,Minority low-income zone,1935-1955,True,True
OEA_HQTWqhEkrA7dbN9q9ykJ95,OEA,4.0,Approximately 50% low-income zone,1956-1971,False,True
OEA_497v9jkQKBx3DGgCDiXiZn,OEA,4.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_3RVSthes6wbQNAtqoYucKF,OEA,1.0,Majority low-income zone,1935-1955,True,True
OEA_BVGkAJNp2WgHkWBFtFekG8,OEA,12.0,Not low-income zone,1956-1971,True,True
OEA_4rjTJdkrdB4L63y49AT35v,OEA,12.0,Not low-income zone,1956-1971,False,True
OEA_LH7gqWWRpTjDit6CUhKU2e,OEA,12.0,Not low-income zone,1972-1990,True,True
OEA_BuTXKpVDw6QWDyzPJqnRyQ,OEA,7.0,Approximately 50% low-income zone,1956-1971,False,True
OEA_fR7jTkZwHntf4ukXKXuYeY,OEA,7.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_Hp3ksVMjseFXDvrsRtqDs2,OEA,7.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_abaw3pgVnAhgGcPE8aVDqp,OEA,3.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_MkfTM3bq4rDAaXfzRGFzJT,OEA,9.0,Majority low-income zone,1972-1990,True,True
OEA_bEVhGpHRsZEgxafERmnUSg,OEA,3.0,Approximately 50% low-income zone,1935-1955,False,True
OEA_38DMYkt3wszpvMGtsWqLg2,OEA,3.0,Majority low-income zone,1935-1955,True,True
OEA_jjRmnsvhZ4LjfvBHRm2MGy,OEA,3.0,Majority low-income zone,1935-1955,True,True
OEA_J2evb2VCMNwdLjfMksoX6m,OEA,5.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_d2J8usGTGV7kKPUFXLJi8w,OEA,4.0,Approximately 50% low-income zone,1972-1990,True,True
OEA_ViRu6Lu6yFSinEZbH45Ud3,OEA,4.0,Approximately 50% low-income zone,1972-1990,False,True
OEA_Y562uiKC7w3CvcXLCUvMoJ,OEA,5.0,Approximately 50% low-income zone,1956-1971,False,True
OEA_kuqmjgvBH8fTmWwMPnpZr4,OEA,5.0,Approximately 50% low-income zone,1956-1971,False,True
OEA_TSowmXKqCVeGia9MLkMdXY,OEA,1.0,Approximately 50% low-income zone,pre1935,True,True
OEA_NFcWqEKmwB7tv5NqD7r23g,OEA,2.0,Approximately 50% low-income zone,pre1935,True,True
OEA_NcgG39a2mCnaRQK92HRC6Y,OEA,21.0,Not low-income zone,post1990,True,True
OEA_YZPAexF6umZ3bddpMimfbw,OEA,2.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_PsJ8AfGncivwJQ4zmUyw4U,OEA,4.0,Majority low-income zone,1935-1955,True,True
OEA_XbGij5yAvFx3PQPRSnoXYT,OEA,5.0,Minority low-income zone,1935-1955,True,True
OEA_574rR2azauM4YrARXFHRyD,OEA,9.0,Approximately 50% low-income zone,post1990,True,True
OEA_jdg6WJ5ZhwXdT34XHKM85S,OEA,9.0,Approximately 50% low-income zone,post1990,True,True
OEA_BMghmcWRNPaHiLqLNLBu3S,OEA,9.0,Approximately 50% low-income zone,post1990,False,True
OEA_ZXBj9NAXzgUebzWb5bkUFe,OEA,9.0,Approximately 50% low-income zone,post1990,True,True
OEA_ZrmFupsYF4uiDPvVvyewGr,OEA,9.0,Approximately 50% low-income zone,post1990,False,True
OEA_bqCwHLYXRqTCae7T8C6wtg,OEA,9.0,Approximately 50% low-income zone,post1990,True,True
OEA_ZpyyY54T8a66L8bkMrHHcA,OEA,4.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_CGLAVbr9UHswtexnYE7KRG,OEA,4.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_ETu2fenFtKcbfGchBozWEb,OEA,4.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_Lex2xtNRwdtD7xR845AWhb,OEA,3.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_JUqyKEBnEoewFuF3Wekyia,OEA,3.0,Approximately 50% low-income zone,1956-1971,False,True
OEA_Un7GjXFqHbF94aVjtd74Xo,OEA,3.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_UAszAGGdb4T79AhQ6FjsBP,OEA,7.0,Not low-income zone,post1990,True,True
OEA_TAaj5gAffkfgtByC2hHkfV,OEA,8.0,Approximately 50% low-income zone,1972-1990,True,True
OEA_6PEQRyXFYTbwoghygYJxuQ,OEA,1.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_hpapZbH6brzFC7ZF9KUwGq,OEA,14.0,Approximately 50% low-income zone,post1990,True,True
OEA_LT2pt3YqeYbuFqHS33Sck4,OEA,14.0,Approximately 50% low-income zone,post1990,True,True
OEA_n4mg5tGahEzBqG6nEt8SzA,OEA,14.0,Approximately 50% low-income zone,post1990,True,True
OEA_BpqRTuxFXKjoUBtZAvtbWm,OEA,14.0,Approximately 50% low-income zone,post1990,True,True
OEA_KgGM2gpRfhvtUULHGxCX2a,OEA,4.0,Approximately 50% low-income zone,1935-1955,False,True
OEA_YLLKmpzqZNx7oac2crGjNv,OEA,4.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_Rn5KihY3yuCkmbxGiBEJxS,OEA,2.0,Approximately 50% low-income zone,1956-1971,False,True
OEA_Da6MmA2ThHwPHFxUHNnFLN,OEA,3.0,Approximately 50% low-income zone,1935-1955,False,True
OEA_HsoFASPM4UPnDGedhXcNAw,OEA,2.0,Majority low-income zone,1956-1971,True,True
OEA_auzj8YVeS5zyZ247Nqyxa5,OEA,5.0,Approximately 50% low-income zone,1956-1971,False,True
OEA_fXn5Vs5VzkWBD4vEVTnYP7,OEA,4.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_QXtG3Ew6iwUG4mNVGmNHWH,OEA,4.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_8cDCZKcrv6Tn2eVP32MUsZ,OEA,1.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_6Zz5mywwgHCgdhV8ErKfRx,OEA,2.0,Majority low-income zone,1935-1955,False,True
OEA_AkpfWvdankxuvtKuBhsWma,OEA,1.0,Approximately 50% low-income zone,pre1935,False,True
OEA_gbhbeK7L4sLzSebK5Ns9vT,OEA,1.0,Approximately 50% low-income zone,pre1935,False,True
OEA_VfwSSAaiij7cgmrRKiNZmr,OEA,2.0,Approximately 50% low-income zone,pre1935,True,True
OEA_PhGcnNhQGUYGpSkPDdkYmq,OEA,3.0,Approximately 50% low-income zone,pre1935,False,True
OEA_gWPpoEpjFKeXpGVwNsuAzL,OEA,6.0,Minority low-income zone,1956-1971,False,True
OEA_MgQkVWTn9ne3wYsPq5dnBf,OEA,2.0,Majority low-income zone,1956-1971,False,True
OEA_ixDBDXDTUynA62iz4snhG6,OEA,2.0,Majority low-income zone,pre1935,True,True
OEA_7JJVkVi2SPLLWK4MKHyfYG,OEA,6.0,Approximately 50% low-income zone,post1990,True,True
OEA_4wUF95dZVmAQXkDT7xfafh,OEA,9.0,Approximately 50% low-income zone,post1990,False,True
OEA_EJZLbQKoasXeQdwrUcuYiN,OEA,9.0,Approximately 50% low-income zone,post1990,False,True
OEA_VSmsGVcBvZwUZCx73zVa7w,OEA,,Approximately 50% low-income zone,pre1935,False,False
OEA_8HZyKceX2VQSRav83EsVzL,OEA,9.0,Approximately 50% low-income zone,post1990,False,True
OEA_L2k9eaQzV2ujMthvvKbXay,OEA,,Approximately 50% low-income zone,pre1935,True,False
OEA_ApPwwmg3KYfPd5dZTUuJHJ,OEA,9.0,Approximately 50% low-income zone,post1990,False,True
OEA_6uBBQ6APtPaT3ditJDX7FK,OEA,1.0,Majority low-income zone,1956-1971,True,True
OEA_iooh2NtRQxR4Xphaj3ELXk,OEA,1.0,Majority low-income zone,1935-1955,True,True
OEA_kwy5xPzcRoY9JUZyM9EZJL,OEA,4.0,Approximately 50% low-income zone,1956-1971,False,True
OEA_BXkEHGRK6j6DrSfepLgFqV,OEA,9.0,Approximately 50% low-income zone,post1990,True,True
OEA_nyjddzYfdfAzmEvPL3WSTi,OEA,9.0,Approximately 50% low-income zone,post1990,True,True
OEA_ZF6kXkEYhLPPNQkLrcPhvW,OEA,9.0,Approximately 50% low-income zone,post1990,False,True
OEA_3uGPqKLFNtMZTFkdxeY2nW,OEA,12.0,Not low-income zone,post1990,True,True
OEA_dEH2WzFGaM4xc3Ms6U6e6R,OEA,5.0,Majority low-income zone,1956-1971,False,True
OEA_NK8PJKNLvSZNx4JHWRNyXM,OEA,6.0,Approximately 50% low-income zone,1972-1990,True,True
OEA_T4pjCk3waRkB94FXSAefVY,OEA,6.0,Majority low-income zone,1956-1971,True,True
OEA_2Gwbux2RL95d6pfugZExvt,OEA,3.0,Approximately 50% low-income zone,pre1935,True,True
OEA_PDpPDeHCsQvApohQytvHxq,OEA,3.0,Approximately 50% low-income zone,pre1935,True,True
OEA_CRYvRgMLUdB8jQxJGFTLbM,OEA,1.0,Approximately 50% low-income zone,pre1935,True,True
OEA_iJXePv9nQ63JtBL2ibLjBK,OEA,7.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_jkk9qhPFXJetfZdy4pUqhv,OEA,,Approximately 50% low-income zone,pre1935,False,False
OEA_AKydZ8NwoKdzfBNezxQvnc,OEA,7.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_Wup4dSgMXSunLef43ZgwKA,OEA,2.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_KntGhYacL4oALBHp53gZik,OEA,2.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_PNBcvdtbp5Me3r6pvJGhKx,OEA,1.0,,pre1935,False,False
OEA_eqRxd5T5QXMFcJcbCJjabY,OEA,12.0,Approximately 50% low-income zone,post1990,True,True
OEA_i29EnsBeohifTJNB2BCWxj,OEA,6.0,Approximately 50% low-income zone,1972-1990,True,True
OEA_UQWtRJRmrgo32dJCexMhTT,OEA,7.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_j2LUgdK6NRCGujXgSLhRyG,OEA,7.0,Approximately 50% low-income zone,1956-1971,False,True
OEA_JKtmxgiNqKhfHCBQTrKtSu,OEA,7.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_KTpupzoenHRn833wNETdn6,OEA,7.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_VCPpxAkAddRsDaqjypoPpv,OEA,2.0,Approximately 50% low-income zone,pre1935,False,True
OEA_FxbEwPUUqHvDieBCmNnx8m,OEA,6.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_5kzBmtxDodQWUEj6tuEgUf,OEA,6.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_F2aF5hgVNw3CGAsBj7JYFr,OEA,2.0,Majority low-income zone,1956-1971,False,True
OEA_S3TZGfEGmJfpHkASt758Vj,OEA,2.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_GrRt86BcYqRp8oT3Pk8K66,OEA,2.0,Not low-income zone,1956-1971,False,True
OEA_bqR6Qv8sWkf5oBSS9DmPXV,OEA,2.0,Not low-income zone,1956-1971,False,True
OEA_Tx8bVVQnkacbY9Gg6y8fSh,OEA,1.0,Approximately 50% low-income zone,1935-1955,False,True
OEA_crpoVhrMBv2xUQVEyLTzXW,OEA,5.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_QhU5qMnZnLoW9zAk7qDRe7,OEA,4.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_44HiUr94UTvXzHzXDDRtAc,OEA,1.0,Majority low-income zone,1956-1971,False,True
OEA_EeGVSbA449BXYpaixPTchV,OEA,4.0,Approximately 50% low-income zone,1956-1971,False,True
OEA_X4JTWBA6NHQLdVWd8WTxpf,OEA,4.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_Qqri42bvfp6oTCDXPJKvSV,OEA,4.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_CZQ7cckDYT2k3eeWx9TqsT,OEA,7.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_DDj73LQjEvN4jqbxaFh53Y,OEA,7.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_Gnce4tJqPMyfsa9QaRXMof,OEA,7.0,Approximately 50% low-income zone,1956-1971,False,True
OEA_msqhda5pXQwjvmn6RSS5AQ,OEA,2.0,Majority low-income zone,1935-1955,True,True
OEA_Yp5ZiLQGaBrdagv5r4qdsT,OEA,2.0,Majority low-income zone,1935-1955,True,True
OEA_h46TV8siRr9pQFacYrDvxa,OEA,7.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_FqytYpwVktii4Uz3FhN8CZ,OEA,7.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_AuwNiPQMHsCzwMg9oLpGCL,OEA,1.0,Majority low-income zone,1956-1971,False,True
OEA_2LHMXxbYFLg5SE4YFFRtbg,OEA,1.0,Majority low-income zone,1956-1971,False,True
OEA_LgeuQKL28xTp79UwyuBkwh,OEA,6.0,Approximately 50% low-income zone,1972-1990,True,True
OEA_WHXBay4BZkE4DhpZn2E4jK,OEA,15.0,Approximately 50% low-income zone,post1990,True,True
OEA_grHdMMPhwyWRqSwi3Txspv,OEA,3.0,Majority low-income zone,1935-1955,True,True
OEA_4rtd4HqovKMxKL9v7xNyUM,OEA,5.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_QUdDWdnKtbCAWUqrAY5sse,OEA,1.0,Approximately 50% low-income zone,pre1935,True,True
OEA_PA6x6eWBuSWnpDtZuR4sWi,OEA,3.0,Approximately 50% low-income zone,1972-1990,True,True
OEA_jb4LFww5gwwacG8vDcvLqP,OEA,3.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_5VRx3Cy2qwGkFsfixbqZut,OEA,2.0,Majority low-income zone,1956-1971,True,True
OEA_2fSoJeLJ2k8eohuE43rvvo,OEA,,Approximately 50% low-income zone,1972-1990,False,False
OEA_f3MUivqhKfWvsjBpyMTd29,OEA,7.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_NHZRiYU7cTAmxjLpNr2Tkk,OEA,7.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_Y4amThh3T45ntbJHafSBBQ,OEA,7.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_d6euicZoVj9igWKsXFLiki,OEA,7.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_m8YoNYZm69LkJMXkLAfr3w,OEA,7.0,Approximately 50% low-income zone,1956-1971,False,True
OEA_Ha8RGR4yS3keKqd9PTAz7i,OEA,6.0,Approximately 50% low-income zone,1956-1971,False,True
OEA_7FfeA2TsQanpk7DZDoJJ56,OEA,3.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_MagwKWo5TsxuMMKwXytpRp,OEA,3.0,Approximately 50% low-income zone,1935-1955,False,True
OEA_MxayrQ6basCgpunMNN9DGB,OEA,3.0,Majority low-income zone,1972-1990,True,True
OEA_6yqqV4LBU7VkRrXsnpuXfH,OEA,4.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_XkJFGX4pKFZwgXd28xfeSg,OEA,3.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_aaWKGURxLeEgPvokoGnEsy,OEA,5.0,Approximately 50% low-income zone,1956-1971,False,True
OEA_Vq75eYNMp28X64Bbf3v6QB,OEA,5.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_QNKh8S7JNSfMnhEuKZWwTC,OEA,5.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_jf8M4Te35dkm68HzaezEAn,OEA,3.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_45AqbkrwFj4c47ommN3y2v,OEA,3.0,Majority low-income zone,1935-1955,True,True
OEA_9JWnqZseiSgxSgb5wsCBA4,OEA,3.0,Majority low-income zone,1935-1955,True,True
OEA_DhbAFokBCoWuyXKYbYgHe4,OEA,4.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_Rw7ZzvU2CUUGFcLCn5xt8w,OEA,6.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_724hh7n8BhF9yjVQ2EvCTb,OEA,6.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_eVPxDChZvtDAMnHZkLbtmY,OEA,6.0,Approximately 50% low-income zone,1935-1955,False,True
OEA_jAhiBqT35HLxQYrpgwprZf,OEA,6.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_PcadcC977S3UZJdgMYWp5a,OEA,4.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_mW4T75ZYyi6gbq7f8epBsV,OEA,4.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_aJnrv3m2K5dEC9WXfuQFVJ,OEA,2.0,Approximately 50% low-income zone,post1990,False,True
OEA_5TgRQZS46wuGV9c8gJvQGo,OEA,3.0,Majority low-income zone,1935-1955,True,True
OEA_dkzH6Sq4i9zE6iLdjgcHWp,OEA,3.0,Majority low-income zone,1935-1955,True,True
OEA_8jDhXpchzMFvXSdLMrMWs2,OEA,4.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_SqyMPybevuxf7tEou2z3DE,OEA,4.0,Approximately 50% low-income zone,1972-1990,True,True
OEA_cNYnWzr4unHAWH9XAV8smF,OEA,4.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_4wMpSYszxVPqwHYj9MFGKm,OEA,4.0,Approximately 50% low-income zone,1972-1990,False,True
OEA_YiwXiYc3PzFFDxBMeFvGW6,OEA,4.0,Minority low-income zone,1935-1955,True,True
OEA_2putaLbMzijsHJD8DYAfqi,OEA,4.0,Minority low-income zone,1935-1955,True,True
OEA_Cwo8zmvULKXwrEeCnVpWMT,OEA,2.0,Majority low-income zone,pre1935,True,True
OEA_FjyX34fJdCS6YYobR8bwrV,OEA,3.0,Majority low-income zone,1956-1971,True,True
OEA_GNHB9Tn7Xwz88fK84oJqcF,OEA,3.0,Majority low-income zone,1956-1971,False,True
OEA_WCYXK8HNJTaAtXbsHFdPda,OEA,3.0,Minority low-income zone,1935-1955,False,True
OEA_agg8JLQ9YJdMf3DSJ4HdEN,OEA,3.0,Approximately 50% low-income zone,pre1935,True,True
OEA_SWZUkhnJTQeX7CWTWHLpaq,OEA,3.0,Approximately 50% low-income zone,1935-1955,True,True
OEA_Entq4GKpZZqcZSfbyQtuWm,OEA,5.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_STooFD3pD6N82JJgdF7R3L,OEA,5.0,Approximately 50% low-income zone,1956-1971,False,True
OEA_CaKkCshtyhwoDwd9aofS3R,OEA,1.0,Majority low-income zone,1956-1971,False,True
OEA_QZvvkH6gQTWCt4MG2oPpH2,OEA,1.0,Majority low-income zone,pre1935,True,True
OEA_2EmRodtJ2FNyaqCrUYnqTc,OEA,1.0,Majority low-income zone,1935-1955,False,True
OEA_Cp4b6JXGjjRysZUJ7YGRxV,OEA,5.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_Hk8hFhGvRj7n9PDCwPk9Ug,OEA,3.0,Approximately 50% low-income zone,pre1935,True,True
OEA_2N6bQvKCEf6zbW2SPB9Awi,OEA,3.0,Approximately 50% low-income zone,pre1935,True,True
OEA_HJ6qYp3PGuDbDfqyrWhqwL,OEA,3.0,Approximately 50% low-income zone,pre1935,False,True
OEA_7yXCeTLhanzsQnRoUzLhAk,OEA,7.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_DVzPzGrpcHCPMgQN4CmvJk,OEA,4.0,Minority low-income zone,1935-1955,False,True
OEA_CCG4CaNJGMYz55Nv8X8ZB8,OEA,4.0,Minority low-income zone,1935-1955,True,True
OEA_jfZFfdocexbcQGD4cwiYWz,OEA,7.0,Minority low-income zone,post1990,True,True
OEA_muynuvoUNymbdyBnBNQoVB,OEA,7.0,Minority low-income zone,1972-1990,True,True
OEA_iJghGDtze4HctfR97CajMw,OEA,3.0,Approximately 50% low-income zone,pre1935,True,True
OEA_GhcZns5gCJq2cRTbpeKLhx,OEA,3.0,Majority low-income zone,pre1935,True,True
OEA_XDmGYACZYCEFW5b8FY6ESN,OEA,6.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_n8YDtPCv8xdN2KCR6fdfgx,OEA,5.0,Majority low-income zone,1935-1955,True,True
OEA_kkAyn8bbJiZi4HupxEA963,OEA,5.0,Majority low-income zone,1935-1955,True,True
OEA_mqcrgaSAom3tXLdiGu24K7,OEA,1.0,Approximately 50% low-income zone,pre1935,True,True
OEA_cyTmPuaatSReQ3SyzRVT4Z,OEA,2.0,Approximately 50% low-income zone,1956-1971,False,True
OEA_3AihhzarH7sqnKvVmcyK3w,OEA,7.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_jmkppmafrAQbwQnArWUPyW,OEA,,Not low-income zone,pre1935,True,False
OEA_TM85qzm3m5pCnePFn2tQwE,OEA,2.0,Majority low-income zone,1935-1955,True,True
OEA_VezqQjetiznWnfT5io7E3z,OEA,2.0,Approximately 50% low-income zone,1956-1971,True,True
OEA_jLbKxU7Jphh7MgptZ3uKXv,OEA,4.0,Majority low-income zone,1935-1955,True,True
