NID,Source,floors_no,socio_eco,label,has_image,has_tabular,in_dataset_1,in_dataset_2,split,is_augmented,is_undersampled
OEA_eK5DGzCMTZuoKa2CNC5NUX,OEA,2.0,Approximately 50% low-income zone,pre1935,True,True,True,True,test,False,False
OEA_6Zx2g3HnohZAcuhKUqGmRU,OEA,4.0,Majority low-income zone,1956-1971,False,True,False,False,train,False,False
OEA_RqPpekoHq3eajA92LjfBAq,OEA,4.0,Majority low-income zone,1956-1971,True,True,True,True,train,False,False
OEA_VtPFHsAHtKorvi3ZAaMbpS,OEA,2.0,Approximately 50% low-income zone,post1990,False,True,False,False,train,False,False
OEA_XoGeUWTX8zL9cmCA5senCu,OEA,4.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,train,False,False
OEA_CjQGP2Sh6KcQByim6ikfN5,OEA,4.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,test,False,False
OEA_mtpVETQN3aKgfhaRPGHwUn,OEA,4.0,Approximately 50% low-income zone,1956-1971,False,True,False,False,train,False,False
OEA_aChkhkT3a8KRguVpLLwDSi,OEA,4.0,Approximately 50% low-income zone,1956-1971,True,True,True,True,train,False,False
OEA_EV4StphUicyyqi9CcufGUn,OEA,5.0,Approximately 50% low-income zone,1956-1971,True,True,True,True,train,False,False
OEA_V6cs7dg8XLXcgJwtEqVWcR,OEA,5.0,Approximately 50% low-income zone,1956-1971,True,True,True,True,test,False,False
OEA_5cnPSL3f2F6TpegakSn4Xa,OEA,5.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,test,False,False
OEA_ZFWNhkKfsVXHaqmpqVG4wh,OEA,5.0,Approximately 50% low-income zone,1956-1971,True,True,True,True,val,False,False
OEA_BQg5twqa6JKGvtZvATXpev,OEA,5.0,Approximately 50% low-income zone,1972-1990,True,True,True,True,train,False,False
OEA_CNWPLUshzMS4KqMWyMKh5P,OEA,5.0,Approximately 50% low-income zone,1956-1971,True,True,True,True,train,False,False
OEA_igCuiDxPA49wpHHQ3N92rZ,OEA,7.0,Approximately 50% low-income zone,post1990,True,True,True,True,train,False,False
OEA_RrFW7odsUdmH24JqqRwJM5,OEA,7.0,Approximately 50% low-income zone,post1990,True,True,True,True,test,False,True
OEA_QknwLfRYPPFiRLTmF8M7Mb,OEA,1.0,Majority low-income zone,1935-1955,True,True,True,True,train,False,False
OEA_7wtuqTmrXFznMPDdw2FofH,OEA,1.0,Majority low-income zone,1956-1971,True,True,True,True,train,False,False
OEA_dDX7wMtit7gEXHnxppyasb,OEA,1.0,Majority low-income zone,1956-1971,False,True,False,False,train,False,False
OEA_mVVKexh8s3VJdyRc4gAx3Z,OEA,2.0,Approximately 50% low-income zone,1956-1971,False,True,False,False,val,False,False
OEA_J2Y25jWwfXK2J7kGGudMsx,OEA,5.0,Minority low-income zone,1956-1971,True,True,True,True,train,False,False
OEA_9vvtRRPHY8e4akiSt6jWqu,OEA,5.0,Minority low-income zone,1956-1971,True,True,True,True,train,False,False
OEA_B53v3pRa6d7Hs4Ha5vpuJQ,OEA,5.0,Minority low-income zone,1935-1955,False,True,False,False,train,False,False
OEA_ZS2Vwr2YoVGhbW5GdttVsq,OEA,7.0,Approximately 50% low-income zone,1956-1971,False,True,False,False,val,False,False
OEA_8MvKBCmcekqXd7BF8pP7tx,OEA,6.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,test,False,False
OEA_3grdSi4VrpJZuhrTdjUHso,OEA,6.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,val,False,False
OEA_ewVFDGMrpk699Y3UdRVdGT,OEA,2.0,Approximately 50% low-income zone,1956-1971,False,True,False,False,train,False,False
OEA_ZwiyKWpRaPB4NmZoD6o3To,OEA,2.0,Approximately 50% low-income zone,1956-1971,True,True,True,True,train,False,False
OEA_G2BdNA46EHiAVcbDZRW94r,OEA,2.0,Approximately 50% low-income zone,1956-1971,False,True,False,False,train,False,False
OEA_LLSwJ9mpUFQhin9kSv2Q3r,OEA,4.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,val,False,False
OEA_TFv256Zpua5CJvgSPC6cTp,OEA,,Majority low-income zone,1935-1955,False,False,False,False,train,False,False
OEA_HBhx42xEDY86RkZtcFQvWw,OEA,6.0,Approximately 50% low-income zone,1956-1971,False,True,False,False,train,False,False
OEA_iyzMC9J726Nqr9VhQdPVey,OEA,8.0,Approximately 50% low-income zone,1972-1990,True,True,True,True,val,False,False
OEA_7iJYNyctRAL3reEQANN3Si,OEA,8.0,Approximately 50% low-income zone,1972-1990,True,True,True,True,train,False,False
OEA_QTobsiHByKL2GJCZJ7t9Gw,OEA,6.0,Approximately 50% low-income zone,1972-1990,True,True,True,True,train,False,False
OEA_oQ8QgD9MssViNXaKB84TL6,OEA,5.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,train,False,False
OEA_LwbdWPVMm2cwjNbbi6kpSe,OEA,5.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,test,False,False
OEA_3PG6vGLRzdNzfUdgmAqnQu,OEA,1.0,Majority low-income zone,1935-1955,False,True,False,False,train,False,False
OEA_mKATuq4pA3DrMVTmSJmrRH,OEA,1.0,Majority low-income zone,pre1935,True,True,True,True,train,False,False
OEA_Wd6HF6PzdS27wUgRizHiEv,OEA,1.0,Majority low-income zone,1935-1955,False,True,False,False,train,False,False
OEA_EmxdHyPfoj2Y6gB7ay5xD3,OEA,5.0,Majority low-income zone,1956-1971,True,True,True,True,val,False,False
OEA_7iNbEArUvTAX4ztGwzhRGB,OEA,,,post1990,False,False,False,False,train,False,False
OEA_WUsFNK4dPVpWPYUweAFmkG,OEA,,,post1990,False,False,False,False,train,False,False
OEA_Awmf4FKLh3iTXSz5ez3FRt,OEA,6.0,Approximately 50% low-income zone,1956-1971,False,True,False,False,train,False,False
OEA_EVc8J6GjECUyhC2mdsZChJ,OEA,6.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,test,False,True
OEA_WT7wMWrgQZz5ZQs4qnQm5e,OEA,6.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,train,False,False
OEA_NKqcydyUUzWo3oBmJPo34e,OEA,2.0,Approximately 50% low-income zone,1956-1971,True,True,True,True,train,False,False
OEA_BQk2JREocc7VCvPZD8HCSJ,OEA,2.0,Approximately 50% low-income zone,1956-1971,False,True,False,False,train,False,False
OEA_8Djr6sm3QnYFvuK7DeqF8A,OEA,2.0,Approximately 50% low-income zone,1956-1971,False,True,False,False,train,False,False
OEA_K5zDRxn8BqDnL2BpL5vwhY,OEA,2.0,Approximately 50% low-income zone,1956-1971,False,True,False,False,train,False,False
OEA_CsGSEMuSaoKe5NLfEHZWrr,OEA,5.0,Approximately 50% low-income zone,1956-1971,True,True,True,True,val,False,False
OEA_b2VyySNWKLbjcPTkyytasL,OEA,11.0,Approximately 50% low-income zone,1972-1990,True,True,True,True,train,False,False
OEA_ABg8j7KdPSNxBQnhm7bgXR,OEA,3.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,test,False,True
OEA_5MsLTdQxxr6GFgmL72FzJo,OEA,3.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,test,False,True
OEA_EYec4uqZsoKbNsf2cW6E6T,OEA,3.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,test,False,False
OEA_ivVhKvohtvstd3FMWst9X7,OEA,1.0,Approximately 50% low-income zone,1956-1971,False,True,False,False,train,False,False
OEA_XZuEtRkHBqPZyCzRkJ7cTv,OEA,1.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,val,False,False
OEA_873KkL5HkFZoR22gvL6cjf,OEA,1.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,train,False,False
OEA_iUNBpPgtHWrkn8XgPWmryB,OEA,3.0,Approximately 50% low-income zone,1935-1955,False,True,False,False,train,False,False
OEA_cyM4AM6ejNQYMkZGAaWeHP,OEA,,Majority low-income zone,1935-1955,False,False,False,False,train,False,False
OEA_fUN2Gf7sbHmMZrPRwZ8pXg,OEA,6.0,Approximately 50% low-income zone,post1990,True,True,True,True,train,False,False
OEA_6BaTzCZSt2RFnYhxo9Lrfi,OEA,9.0,Minority low-income zone,post1990,True,True,True,True,train,False,False
OEA_aYkztAXeq35YrFaap2SJ5C,OEA,9.0,Minority low-income zone,post1990,True,True,True,True,val,False,False
OEA_97V4mRCGdF4NM5jsX2vFcL,OEA,3.0,Majority low-income zone,pre1935,False,True,False,False,train,False,False
OEA_jxagAUaweeNxPkQXu3bdob,OEA,1.0,Approximately 50% low-income zone,1956-1971,False,True,False,False,train,False,False
OEA_ZihMZxxzU9dm95NWZVTRmS,OEA,6.0,Approximately 50% low-income zone,1956-1971,True,True,True,True,train,False,False
OEA_nX7DcvPVi8CwFMHkBP3CuT,OEA,15.0,Approximately 50% low-income zone,post1990,True,True,True,True,train,False,False
OEA_J3LcFn8zzg7NhxeJ6bhhyR,OEA,3.0,Majority low-income zone,1935-1955,True,True,True,True,train,False,False
OEA_enSstS7B5GaS52ExRs7Mch,OEA,3.0,Majority low-income zone,1935-1955,True,True,True,True,train,False,False
OEA_YH8AbheXYGEDgX36MTiPRa,OEA,3.0,Majority low-income zone,1935-1955,True,True,True,True,test,False,True
OEA_CgNhKosS6nXtMnZNuCw6NG,OEA,6.0,Approximately 50% low-income zone,1956-1971,True,True,True,True,train,False,False
OEA_Ke8HCxSxTRadNpKCj3vJkX,OEA,16.0,Not low-income zone,post1990,True,True,True,True,train,False,False
OEA_LBGJvMmQnFnb43CtmvD3wa,OEA,7.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,test,False,False
OEA_bT4zGQT7roZ8PVaD7Wsw5B,OEA,2.0,Approximately 50% low-income zone,1956-1971,False,True,False,False,train,False,False
OEA_Mx6YdW5Nit5tygZTK6pddJ,OEA,12.0,,post1990,False,False,False,False,train,False,False
OEA_FENLBTVWZ6AgBpi6KCahRN,OEA,12.0,Approximately 50% low-income zone,post1990,True,True,True,True,test,False,True
OEA_L4xjm4k2sZ7oyNHx6NPRtz,OEA,8.0,Approximately 50% low-income zone,1956-1971,True,True,True,True,train,False,False
OEA_DxH9eBv3KTMpoeXPUknff5,OEA,8.0,Approximately 50% low-income zone,1972-1990,True,True,True,True,train,False,False
OEA_chiCWxnu9CKJjmXEAb86S6,OEA,6.0,Majority low-income zone,1935-1955,True,True,True,True,train,False,False
OEA_V7cJBrQxiG6QB3BGQT6wuk,OEA,3.0,Approximately 50% low-income zone,pre1935,False,True,False,False,train,False,False
OEA_AuvSqKf4Xk4t6aU7ZhnjnY,OEA,3.0,Approximately 50% low-income zone,1935-1955,False,True,False,False,train,False,False
OEA_GeMnytaFkbH2GP9KriRwUo,OEA,2.0,Approximately 50% low-income zone,1956-1971,False,True,False,False,train,False,False
OEA_UVEd2FR9mxWL5pDEuJjKip,OEA,3.0,Majority low-income zone,1956-1971,False,True,False,False,train,False,False
OEA_Q9FZePuLbCfHEGKsDpaZfy,OEA,1.0,Majority low-income zone,1956-1971,True,True,True,True,train,False,False
OEA_n2zVxE7GcirLtrnnqGBTX2,OEA,16.0,Approximately 50% low-income zone,post1990,True,True,True,True,train,False,False
OEA_dPyDQywZuYadEJ6dMR2Yny,OEA,1.0,Majority low-income zone,1956-1971,False,True,False,False,train,False,False
OEA_P2xNtmzEqpiSgLicTbhdTL,OEA,1.0,Majority low-income zone,1956-1971,False,True,False,False,train,False,False
OEA_JqJkQMab7BBRot9DYBcUks,OEA,10.0,Not low-income zone,1956-1971,True,True,True,True,train,False,False
OEA_GY2JaueDPhygVqLbejARxK,OEA,10.0,Not low-income zone,post1990,True,True,True,True,train,False,False
OEA_8m8qquockFA6nvjMZmUs3m,OEA,10.0,Not low-income zone,1956-1971,True,True,True,True,train,False,False
OEA_i5xr8fgQRV3qECYRR2YtTB,OEA,4.0,Approximately 50% low-income zone,1956-1971,False,True,False,False,train,False,False
OEA_cZ3det6hyRKT8byh9Sy3Xw,OEA,4.0,Approximately 50% low-income zone,1956-1971,True,True,True,True,train,False,False
OEA_FCEoHtMcJpZHqXJXj5N8pA,OEA,7.0,Approximately 50% low-income zone,1972-1990,True,True,True,True,train,False,False
OEA_PHYkEBMVg48KUTYH4jQusv,OEA,7.0,Approximately 50% low-income zone,1956-1971,False,True,False,False,train,False,False
OEA_hhQdGm25t3bMsMwoD7TPVG,OEA,3.0,Majority low-income zone,1935-1955,True,True,True,True,train,False,False
OEA_5JntfRStdnLETUdUxwQ26k,OEA,1.0,Approximately 50% low-income zone,pre1935,False,True,False,False,train,False,False
OEA_bYZrrNZMENKB3nGyenHh4Q,OEA,5.0,Approximately 50% low-income zone,1956-1971,True,True,True,True,train,False,False
OEA_g3S662PzApfEbxxFp8aCY9,OEA,5.0,Approximately 50% low-income zone,1956-1971,True,True,True,True,train,False,False
OEA_B5C4X78Ubghsotq5wS4b6c,OEA,5.0,Approximately 50% low-income zone,1956-1971,False,True,False,False,train,False,False
OEA_a5FWfnK8tHVtkAmgjwFtNQ,OEA,5.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,train,False,False
OEA_RFsEQpx6hnDKaPCAfm4Jm2,OEA,5.0,Approximately 50% low-income zone,1956-1971,True,True,True,True,train,False,False
OEA_TnpHiKNZH5wN5GmxNtDnqV,OEA,5.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,train,False,False
OEA_9ygxVJcT4pJP79cnghVGzX,OEA,4.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,test,False,False
OEA_AEno7N5VcJNrCDqrYHUNeD,OEA,3.0,Majority low-income zone,1935-1955,True,True,True,True,train,False,False
OEA_nGUzbsxBpHRBTrqMiouNKa,OEA,3.0,Majority low-income zone,1935-1955,True,True,True,True,train,False,False
OEA_YKcgfJuuzNBLWPJckJMVug,OEA,4.0,Approximately 50% low-income zone,1956-1971,True,True,True,True,test,False,False
OEA_iLQ9prZG2ndKpEbvYBLY9L,OEA,3.0,Approximately 50% low-income zone,1956-1971,False,True,False,False,train,False,False
OEA_mCFH7QgD2uZ5jtJgNzYxr5,OEA,1.0,Approximately 50% low-income zone,1972-1990,False,True,False,False,train,False,False
OEA_McSCQsrjoefopckgcPBNK5,OEA,8.0,Approximately 50% low-income zone,1956-1971,False,True,False,False,train,False,False
OEA_jrt5fefnuxB7AsMH3NkL5F,OEA,2.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,False,False
OEA_TQ5eGgjKFM8tvw2rFgBxqh,OEA,1.0,Approximately 50% low-income zone,pre1935,False,True,False,False,train,False,False
OEA_QKmWiMXr43RgDBDFtfJVCs,OEA,2.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,test,False,False
OEA_EkpMKhfwhxDozForCpbPTj,OEA,13.0,Approximately 50% low-income zone,post1990,False,True,False,False,train,False,False
OEA_SqYemw5H5KBFT4gctZUj6A,OEA,13.0,Approximately 50% low-income zone,post1990,True,True,True,True,train,False,False
OEA_bucUk5NSnx42fy8PpizE7o,OEA,3.0,Majority low-income zone,1935-1955,True,True,True,True,train,False,False
OEA_f3rpatz8oZAT3HgBwPdJRM,OEA,1.0,Approximately 50% low-income zone,1956-1971,True,True,True,True,train,False,False
OEA_Rfg4sHzm7wxXEeXtfhSoH7,OEA,1.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,test,False,False
OEA_eZ9LW8QKJqM2Ci7WNkm3Rt,OEA,5.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,test,False,True
OEA_gTqPZqtTUZvhqgDD3CTW3k,OEA,5.0,Approximately 50% low-income zone,1935-1955,False,True,False,False,train,False,False
OEA_4wSejTTeC54EgRh9UDqx5Q,OEA,4.0,Approximately 50% low-income zone,1956-1971,True,True,True,True,test,False,False
OEA_Gg9qjwFc2UXPREBQV8sxcx,OEA,24.0,Approximately 50% low-income zone,post1990,True,True,True,True,test,False,True
OEA_WcKt59XaLhhS6upxcwNcVm,OEA,1.0,Majority low-income zone,1935-1955,True,True,True,True,train,False,False
OEA_NRgRcPwCZfBwx5xL5YbVsp,OEA,1.0,Majority low-income zone,1935-1955,False,True,False,False,train,False,False
OEA_XYKtNRAnTYGKWkPonFSXb7,OEA,4.0,Majority low-income zone,1956-1971,True,True,True,True,val,False,False
OEA_659HJ9wRNxkCwFtncz5UWm,OEA,4.0,Majority low-income zone,1935-1955,True,True,True,True,train,False,False
OEA_XdZv9ivG7Lr3HdvMuh4Fi2,OEA,3.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,test,False,True
OEA_QNCuoHELZd2fDbyN7H3qvu,OEA,6.0,Approximately 50% low-income zone,post1990,True,True,True,True,test,False,True
OEA_EwsvtDN7gMGg2iCarE9CBy,OEA,3.0,,pre1935,False,False,False,False,train,False,False
OEA_mN7htdpVkpQP5PzM3fjizz,OEA,3.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,False,False
OEA_LdgzksjamvisWSdwKvgb9G,OEA,24.0,Approximately 50% low-income zone,post1990,True,True,True,True,val,False,False
OEA_VG9RLY6VzQWMrvohvPfGPW,OEA,10.0,Not low-income zone,post1990,True,True,True,True,test,False,False
OEA_kWEV8NBU9oPYZdEqsgh9Jr,OEA,10.0,Not low-income zone,post1990,True,True,True,True,test,False,False
OEA_Hx9Qm2DpuNQsUrhxyQPnZZ,OEA,10.0,Not low-income zone,1972-1990,True,True,True,True,train,False,False
OEA_i7fpXsneogPuvhTiYNQZDW,OEA,10.0,Not low-income zone,post1990,False,True,False,False,val,False,False
OEA_9UehRhKDaxGciUth66ikjw,OEA,5.0,Majority low-income zone,1956-1971,True,True,True,True,val,False,False
OEA_bLvovzNZWXUfgfG9UtPb5a,OEA,1.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,False,False
OEA_GkConWXSM5tttJEbC2P3Ah,OEA,5.0,Approximately 50% low-income zone,pre1935,True,True,True,True,test,False,False
OEA_Vmey6U3mFQpAuosZRcWrJP,OEA,,Approximately 50% low-income zone,pre1935,False,False,False,False,train,False,False
OEA_6AXCfbaTrad9MzrnEkj2ni,OEA,6.0,Approximately 50% low-income zone,1972-1990,True,True,True,True,train,False,False
OEA_TcsFWBdpcKe5piAYEEChHZ,OEA,2.0,Approximately 50% low-income zone,pre1935,True,True,True,True,test,False,False
OEA_KCFaTTs2NjjRsVoTUWFGr3,OEA,2.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,test,False,True
OEA_gwsL64m5zY7uAtJdyECH3E,OEA,2.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,train,False,False
OEA_eQkprxwUmREKoBJDMEeCaQ,OEA,3.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,train,False,False
OEA_bMhCNADY8EjXKDxWr246xv,OEA,1.0,Approximately 50% low-income zone,1956-1971,False,True,False,False,train,False,False
OEA_6YYF4EjSphkDUgkX3PD2Nv,OEA,12.0,Majority low-income zone,post1990,True,True,True,True,test,False,False
OEA_XuSucG6qmK8LHhbMHuoChv,OEA,4.0,Majority low-income zone,1935-1955,True,True,True,True,test,False,True
OEA_QLUVmu2jxysPnBeY2ssDoE,OEA,2.0,Majority low-income zone,pre1935,True,True,True,True,train,False,False
OEA_aAQXhSy8vESmbVVLYEJSmw,OEA,2.0,Approximately 50% low-income zone,pre1935,True,True,True,True,train,False,False
OEA_UbkhRgSqZmHMbPUdaMEH2t,OEA,4.0,Approximately 50% low-income zone,1956-1971,False,True,False,False,train,False,False
OEA_F5hypxMPCRrJV2dEPLitvf,OEA,5.0,Minority low-income zone,1956-1971,True,True,True,True,train,False,False
OEA_HQ6rvWd5QLTptgPDJ7Urxx,OEA,5.0,Minority low-income zone,1956-1971,False,True,False,False,val,False,False
OEA_2KUzk9UXdQVJBjHH3eLdzy,OEA,1.0,Approximately 50% low-income zone,1972-1990,True,True,True,True,train,False,False
OEA_PQojjJ7fv6cFa789Ypwswx,OEA,4.0,Majority low-income zone,1972-1990,True,True,True,True,train,False,False
OEA_5mg4e8mtPzA3XX353gz8wH,OEA,4.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,train,False,False
OEA_2DdJjZUgQxV3eND8xdcjLF,OEA,5.0,Approximately 50% low-income zone,1956-1971,True,True,True,True,train,False,False
OEA_8QfxXFhyr7R8G6AiyHPbVJ,OEA,9.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,train,False,False
OEA_YmnbsacPzV9vuUg8ThvW6i,OEA,9.0,Approximately 50% low-income zone,1956-1971,True,True,True,True,train,False,False
OEA_d6bKnGN2ibtCPsJf2c3hFc,OEA,10.0,Approximately 50% low-income zone,post1990,True,True,True,True,train,False,False
OEA_o5psESdXb4YgRrtq85c7pd,OEA,10.0,Approximately 50% low-income zone,1972-1990,True,True,True,True,val,False,False
OEA_8wqi2YMbP4SYc2yZuiwVXY,OEA,8.0,Majority low-income zone,post1990,False,True,False,False,train,False,False
OEA_oVR8WVSbvmdx3yQyP2omhn,OEA,3.0,Majority low-income zone,1935-1955,True,True,True,True,test,False,False
OEA_E7gijTu8hQMuyXWK8AChN2,OEA,2.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,train,False,False
OEA_CQoVHZ5KaDZwC8rcQZy2Jh,OEA,2.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,train,False,False
OEA_oHAfZcSuKGMVdJcuFLbYEQ,OEA,2.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,train,False,False
OEA_MgTB9j97cCVxZF7AYq7kWt,OEA,4.0,Majority low-income zone,1972-1990,True,True,True,True,train,False,False
OEA_TsYHT2g2H3VEJXjtZTr83B,OEA,2.0,Approximately 50% low-income zone,pre1935,True,True,True,True,test,False,False
OEA_GTA4YoUV8bb7tavbQYpWSV,OEA,3.0,Approximately 50% low-income zone,pre1935,False,True,False,False,train,False,False
OEA_WZsfCSRqdGQcs57UcUM4qP,OEA,8.0,Approximately 50% low-income zone,1956-1971,True,True,True,True,train,False,False
OEA_F25DwTWrm3srf2EtecCQUE,OEA,8.0,Approximately 50% low-income zone,post1990,False,True,False,False,train,False,False
OEA_huGkgQWfLGuEL8zUcNrQrf,OEA,3.0,Approximately 50% low-income zone,pre1935,False,True,False,False,train,False,False
OEA_EUdnWjaKRHyzsgLxNmR9Kq,OEA,15.0,Approximately 50% low-income zone,post1990,True,True,True,True,train,False,False
OEA_FhDK7PBhuBzPR7bSSuMbbK,OEA,3.0,Majority low-income zone,1956-1971,False,True,False,False,val,False,False
OEA_noHRVZzAvWSGFf7q343PXW,OEA,3.0,Majority low-income zone,pre1935,True,True,True,True,train,False,False
OEA_o4EYG2umidQJbJce4rzD4Y,OEA,6.0,Not low-income zone,1956-1971,False,True,False,False,train,False,False
OEA_o8HTGEUYQyNz9pwQnfvXyE,OEA,6.0,Not low-income zone,1935-1955,True,True,True,True,val,False,False
OEA_nqRHSFwjCkBMfcBUn3EqEQ,OEA,7.0,Approximately 50% low-income zone,1956-1971,True,True,True,True,train,False,False
OEA_DnNjjw7Yse9VhZcQE9cWst,OEA,7.0,Approximately 50% low-income zone,1956-1971,True,True,True,True,val,False,False
OEA_d6A7rVF48CFJT2BxfEiXRb,OEA,,Approximately 50% low-income zone,1972-1990,True,False,False,True,train,False,False
OEA_dba9SuN6ZpmPahZa3keuZg,OEA,7.0,Approximately 50% low-income zone,1935-1955,True,True,True,True,test,False,True
OEA_Q6gRrxNUN2QougFQmv6hs8,OEA,8.0,Approximately 50% low-income zone,1956-1971,True,True,True,True,train,False,False
OEA_PYaWMqw6dFrEApndEYBaGE,OEA,4.0,Approximately 50% low-income zone,1956-1971,False,True,False,False,train,False,False
OEA_LwbvixdzX8jdVZymPCGSQy,OEA,4.0,Approximately 50% low-income zone,1956-1971,False,True,False,False,val,False,False
OEA_8HHaize6PQ9VVDMddFSM4L,OEA,1.0,Approximately 50% low-income zone,pre1935,True,True,True,True,val,False,False
OEA_gYvjqHwhY3KrtdPczT9Tst,OEA,8.0,Approximately 50% low-income zone,post1990,True,True,True,True,train,False,False
